"順位","管理No","合計スコア"
"3672","KA080075","488"
"3673","GU010090","488"
"3674","SA080001","488"
"3675","TK090028","488"
"3676","CH020038","488"
"3677","KA150047","488"
"3678","GU050034","488"
"3679","CH040204","488"
"3680","KA070124","487"
"3681","NA030026","487"
"3682","KA010204","487"
"3683","NA060136","487"
"3684","NA060158","487"
"3685","KA150099","487"
"3686","KA010080","487"
"3687","KA010100","487"
"3688","KA070122","487"
"3689","KA070519","487"
"3690","IB100050","487"
"3691","KA080370","487"
"3692","KA150195","487"
"3693","IB050154","487"
"3694","KA160115","487"
"3695","KA070472","487"
"3696","KA150200","487"
"3697","KA020088","487"
"3698","TK080010","487"
"3699","KA110476","487"
"3700","KA180002","487"
"3701","CH020190","487"
"3702","NA030085","487"
"3703","IB070072","487"
"3704","TK060163","487"
"3705","CH010027","487"
"3706","KA150082","487"
"3707","NA030120","487"
"3708","TK130079","487"
"3709","GU010125","487"
"3710","IB100010","487"
"3711","CH040067","487"
"3712","KA040015","487"
"3713","NA060044","487"
"3714","KA070219","487"
"3715","NA030159","487"
"3716","GU030428","487"
"3717","KA170019","487"
"3718","TK050035","487"
"3719","TK040267","487"
"3720","TK060041","487"
"3721","KA070149","487"
"3722","KA160184","487"
"3723","CH020074","487"
"3724","KA070008","486"
"3725","SA090006","486"
"3726","GU030183","486"
"3727","KA010252","486"
"3728","KA150028","486"
"3729","KA110166","486"
"3730","SA090003","486"
"3731","CH030071","486"
"3732","IB010097","486"
"3733","KA160026","486"
"3734","YA040015","486"
"3735","KA150217","486"
"3736","IB040137","486"
"3737","KA070635","486"
"3738","KA070569","486"
"3739","GU010049","486"
"3740","IB010082","486"
"3741","KA100025","486"
"3742","CH040541","486"
"3743","KA150128","486"
"3744","NA030071","486"
"3745","KA110298","486"
"3746","KA160002","486"
"3747","GU030418","486"
"3748","IB050123","486"
"3749","TC010003","486"
"3750","NA050002","486"
"3751","IB040834","486"
"3752","KA070103","486"
"3753","TK140023","486"
"3754","SA050016","486"
"3755","GU020131","486"
"3756","KA150185","486"
"3757","CH020286","486"
"3758","KA160347","486"
"3759","KA110326","486"
"3760","IB040711","486"
"3761","NA060005","486"
"3762","KA150146","485"
"3763","TK040297","485"
"3764","NA060009","485"
"3765","KA110357","485"
"3766","NA060123","485"
"3767","SA020032","485"
"3768","CH020293","485"
"3769","IB040012","485"
"3770","CH020248","485"
"3771","TK050149","485"
"3772","KA070181","485"
"3773","YA010216","485"
"3774","KA040042","485"
"3775","CH020047","485"
"3776","CH040436","485"
"3777","CH040031","485"
"3778","IB040776","485"
"3779","KA070139","485"
"3780","TK060116","485"
"3781","YA040036","485"
"3782","TK130221","485"
"3783","KA010192","485"
"3784","KA040030","485"
"3785","KA110224","485"
"3786","TC030076","485"
"3787","GU040010","485"
"3788","KA010015","485"
"3789","KA150061","485"
"3790","IB100063","485"
"3791","CH040372","485"
"3792","KA100062","485"
"3793","KA150037","485"
"3794","IB080120","485"
"3795","CH040039","485"
"3796","TK060106","485"
"3797","TK060479","485"
"3798","CH020004","485"
"3799","TK060145","485"
"3800","KA110030","485"
"3801","SA010045","485"
"3802","KA050014","485"
"3803","KA120065","485"
"3804","TK140049","485"
"3805","KA070480","485"
"3806","IB020004","485"
"3807","IB040805","485"
"3808","NA060126","485"
"3809","KA070003","485"
"3810","IB040141","485"
"3811","IB080142","484"
"3812","KA070685","484"
"3813","GU030298","484"
"3814","KA010332","484"
"3815","IB040623","484"
"3816","KA130020","484"
"3817","KA030006","484"
"3818","KA010301","484"
"3819","NA010082","484"
"3820","IB070044","484"
"3821","KA070077","484"
"3822","IB100025","484"
"3823","IB100075","484"
"3824","CH010158","484"
"3825","IB090054","484"
"3826","KA100030","484"
"3827","KA070694","484"
"3828","TC030022","484"
"3829","KA110157","484"
"3830","KA100050","484"
"3831","YA010022","484"
"3832","KA130005","484"
"3833","NA060081","484"
"3834","KA010026","484"
"3835","GU030269","484"
"3836","NA030141","484"
"3837","KA110088","484"
"3838","KA070100","484"
"3839","KA070015","484"
"3840","TC030090","484"
"3841","CH020158","483"
"3842","TK130281","483"
"3843","NA050009","483"
"3844","NA060030","483"
"3845","IB080141","483"
"3846","TK130193","483"
"3847","IB080083","483"
"3848","NA030061","483"
"3849","KA080219","483"
"3850","KA080297","483"
"3851","IB040749","483"
"3852","CH010159","483"
"3853","TK040269","483"
"3854","TK090058","483"
"3855","KA160386","483"
"3856","KA150160","483"
"3857","GU030033","483"
"3858","KA070212","483"
"3859","CH010142","483"
"3860","IB040138","483"
"3861","NA030014","483"
"3862","KA110172","483"
"3863","IB050012","483"
"3864","CH040369","483"
"3865","CH020402","483"
"3866","IB100045","483"
"3867","GU020328","483"
"3868","CH040116","482"
"3869","YA010056","482"
"3870","CH040079","482"
"3871","TK040182","482"
"3872","KA010468","482"
"3873","KA160170","482"
"3874","CH040240","482"
"3875","KA110377","482"
"3876","IB100035","482"
"3877","TK050136","482"
"3878","GU030427","482"
"3879","KA070479","482"
"3880","KA010323","482"
"3881","KA160055","482"
"3882","KA170066","482"
"3883","GU020289","482"
"3884","KA160304","482"
"3885","TK050094","482"
"3886","GU030039","482"
"3887","GU030255","482"
"3888","IB050016","482"
"3889","KA160363","482"
"3890","KA070708","482"
"3891","KA150268","481"
"3892","YA010110","481"
"3893","NA060034","481"
"3894","TK130268","481"
"3895","NA010076","481"
"3896","KA130031","481"
"3897","IB070078","481"
"3898","SA090032","481"
"3899","KA150156","481"
"3900","CH030064","481"
"3901","GU010035","481"
"3902","TK060387","481"
"3903","GU040210","481"
"3904","KA070712","481"
"3905","IB040740","481"
"3906","IB080134","481"
"3907","CH020217","481"
"3908","KA110384","481"
"3909","KA070667","481"
"3910","IB040322","481"
"3911","KA070697","481"
"3912","IB040447","481"
"3913","IB080004","481"
"3914","IB100044","481"
"3915","KA070339","481"
"3916","GU020317","481"
"3917","TK060043","481"
"3918","KA030018","481"
"3919","TK060204","481"
"3920","GU020057","481"
"3921","CH040194","481"
"3922","IB100102","481"
"3923","KA150179","481"
"3924","TK060437","481"
"3925","GU020141","481"
"3926","IB100083","481"
"3927","TK040049","481"
"3928","TK040198","481"
"3929","GU010059","481"
"3930","NA060117","480"
"3931","KA110302","480"
"3932","CH040156","480"
"3933","KA160388","480"
"3934","TK130031","480"
"3935","KA110286","480"
"3936","GU030062","480"
"3937","CH010059","480"
"3938","IB010055","480"
"3939","GU010031","480"
"3940","SA180033","480"
"3941","KA150026","480"
"3942","KA010071","480"
"3943","YA040069","480"
"3944","GU030242","480"
"3945","CH010171","480"
"3946","YA010063","480"
"3947","KA160113","480"
"3948","TK130093","480"
"3949","IB070077","480"
"3950","TK040212","480"
"3951","GU040017","480"
"3952","NA060078","480"
"3953","KA110158","480"
"3954","KA110434","480"
"3955","CH020308","480"
"3956","KA010454","480"
"3957","YA040011","480"
"3958","YA030049","480"
"3959","TC030042","480"
"3960","TK060435","480"
"3961","GU040059","480"
"3962","KA040064","480"
"3963","KA080344","480"
"3964","TK040087","480"
"3965","KA080137","480"
"3966","KA070019","480"
"3967","KA150063","480"
"3968","IB070030","480"
"3969","IB040181","480"
"3970","CH040570","480"
"3971","NA060037","479"
"3972","IB010012","479"
"3973","TK130122","479"
"3974","CH020277","479"
"3975","KA070543","479"
"3976","TK040036","479"
"3977","KA070551","479"
"3978","CH040538","479"
"3979","KA070606","479"
"3980","CH010019","479"
"3981","IB070081","479"
"3982","IB040887","479"
"3983","YA040050","479"
"3984","IB010041","479"
"3985","NA030110","479"
"3986","IB010021","479"
"3987","IB040866","479"
"3988","TK130112","479"
"3989","KA070703","479"
"3990","TK150051","479"
"3991","KA010212","479"
"3992","TK060393","479"
"3993","CH020375","479"
"3994","SA130011","479"
"3995","KA180008","479"
"3996","KA110388","479"
"3997","CH030032","479"
"3998","KA110222","479"
"3999","GU030099","479"
"4000","KA150086","479"
"4001","TK060389","479"
"4002","YA010195","479"
"4003","IB040541","479"
"4004","KA070653","479"
"4005","KA010040","479"
"4006","YA010120","479"
"4007","IB070088","479"
"4008","GU040112","479"
"4009","CH020166","479"
"4010","TK130020","479"
"4011","TK050101","479"
"4012","KA150166","479"
"4013","KA160337","478"
"4014","IB070010","478"
"4015","KA070701","478"
"4016","YA010174","478"
"4017","KA110176","478"
"4018","TK130119","478"
"4019","GU030103","478"
"4020","TK130180","478"
"4021","IB070057","478"
"4022","IB040352","478"
"4023","KA170040","478"
"4024","SA090029","478"
"4025","NA020002","478"
"4026","CH040497","478"
"4027","KA100015","478"
"4028","NA030006","478"
"4029","KA110083","478"
"4030","KA110153","478"
"4031","IB010111","478"
"4032","GU010005","478"
"4033","CH020030","478"
"4034","KA160068","478"
"4035","KA040049","478"
"4036","KA100069","478"
"4037","GU020003","478"
"4038","CH030031","478"
"4039","IB040213","478"
"4040","IB040532","478"
"4041","IB040478","478"
"4042","NA060156","478"
"4043","TK130150","478"
"4044","YA010194","478"
"4045","KA040013","478"
"4046","CH040065","478"
"4047","TK060241","478"
"4048","TC030139","478"
"4049","KA150053","478"
"4050","KA070269","478"
"4051","TK060354","478"
"4052","IB040431","478"
"4053","CH040064","478"
"4054","IB010090","477"
"4055","GU010047","477"
"4056","IB010087","477"
"4057","KA150038","477"
"4058","KA070246","477"
"4059","KA170079","477"
"4060","GU050027","477"
"4061","IB050082","477"
"4062","KA080237","477"
"4063","KA010235","477"
"4064","TK060073","477"
"4065","KA110361","477"
"4066","TK140008","477"
"4067","NA060101","477"
"4068","CH020005","477"
"4069","TK060451","477"
"4070","IB090016","477"
"4071","GU050025","477"
"4072","KA110056","477"
"4073","GU030048","477"
"4074","YA010129","477"
"4075","TK060240","477"
"4076","KA070090","477"
"4077","KA020031","477"
"4078","YA010066","477"
"4079","IB040290","477"
"4080","NA060085","477"
"4081","KA110290","477"
"4082","KA120028","477"
"4083","TK150074","477"
"4084","NA030146","477"
"4085","NA060094","477"
"4086","KA150181","477"
"4087","KA040024","477"
"4088","KA160298","477"
"4089","KA070082","477"
"4090","IB040059","477"
"4091","TK040035","477"
"4092","GU030368","477"
"4093","KA120072","476"
"4094","TC030113","476"
"4095","GU030197","476"
"4096","TK050039","476"
"4097","SA090021","476"
"4098","KA070623","476"
"4099","KA040021","476"
"4100","KA150176","476"
"4101","IB100014","476"
"4102","TK170003","476"
"4103","KA160307","476"
"4104","TK060321","476"
"4105","KA070454","476"
"4106","KA080329","476"
"4107","SA130013","476"
"4108","CH010152","476"
"4109","SA090012","476"
"4110","CH010016","476"
"4111","CH040351","476"
"4112","KA140026","476"
"4113","KA070586","476"
"4114","SA010014","476"
"4115","TK060237","476"
"4116","KA070371","476"
"4117","TK130067","476"
"4118","KA160326","476"
"4119","IB040771","476"
"4120","KA070640","476"
"4121","CH020123","476"
"4122","KA070595","476"
"4123","KA110239","476"
"4124","CH040366","476"
"4125","IB040820","476"
"4126","IB100007","476"
"4127","SA050035","476"
"4128","KA130006","476"
"4129","TK040121","476"
"4130","TK140009","476"
"4131","YA040037","476"
"4132","NA030090","475"
"4133","KA070396","475"
"4134","GU030375","475"
"4135","GU030381","475"
"4136","IB040287","475"
"4137","TK140015","475"
"4138","GU030141","475"
"4139","KA110394","475"
"4140","GU010085","475"
"4141","GU010030","475"
"4142","CH040134","475"
"4143","KA150009","475"
"4144","KA150049","475"
"4145","TK060358","475"
"4146","TK060278","475"
"4147","KA070343","475"
"4148","IB020007","475"
"4149","IB090013","475"
"4150","SA020052","475"
"4151","CH040062","475"
"4152","NA060067","475"
"4153","NA030018","475"
"4154","KA070018","475"
"4155","KA070182","475"
"4156","YA010044","475"
"4157","KA110396","475"
"4158","CH040009","475"
"4159","TK040003","475"
"4160","CH020320","475"
"4161","GU030010","475"
"4162","KA160054","475"
"4163","KA140010","475"
"4164","GU010070","475"
"4165","IB040182","475"
"4166","CH040115","475"
"4167","TC030119","475"
"4168","IB040523","475"
"4169","GU010121","475"
"4170","KA010096","475"
"4171","TC030073","475"
"4172","KA150182","474"
"4173","CH020294","474"
"4174","IB040542","474"
"4175","KA070403","474"
"4176","NA030075","474"
"4177","KA160366","474"
"4178","KA120039","474"
"4179","KA010030","474"
"4180","SA130028","474"
"4181","CH040007","474"
"4182","NA030066","474"
"4183","GU010010","474"
"4184","TK130016","474"
"4185","GU050023","474"
"4186","IB040723","474"
"4187","KA150091","474"
"4188","KA150196","474"
"4189","KA120032","474"
"4190","TK060353","474"
"4191","IB040298","474"
"4192","KA010271","474"
"4193","KA070224","474"
"4194","CH040437","474"
"4195","GU030249","474"
"4196","GU030040","474"
"4197","IB040235","474"
"4198","TK040130","474"
"4199","IB040551","474"
"4200","KA150175","474"
"4201","KA140024","474"
"4202","CH040614","474"
"4203","TK040122","474"
"4204","KA150095","474"
"4205","IB090038","474"
"4206","KA070537","474"
"4207","GU020110","474"
"4208","KA110031","473"
"4209","KA110241","473"
"4210","YA010047","473"
"4211","KA080161","473"
"4212","KA070599","473"
"4213","GU020213","473"
"4214","IB040641","473"
"4215","CH020241","473"
"4216","TK130256","473"
"4217","KA110206","473"
"4218","NA060131","473"
"4219","CH040549","473"
"4220","IB070066","473"
"4221","IB070024","473"
"4222","KA160138","473"
"4223","KA150014","473"
"4224","KA150212","473"
"4225","GU030471","473"
"4226","IB040922","473"
"4227","SA060002","473"
"4228","CH020169","473"
"4229","YA010053","473"
"4230","TK130236","473"
"4231","TK060578","473"
"4232","KA010431","473"
"4233","KA070071","473"
"4234","KA070160","473"
"4235","IB040305","473"
"4236","TK050142","473"
"4237","CH040113","473"
"4238","NA060063","473"
"4239","GU020013","473"
"4240","KA080349","473"
"4241","GU010052","473"
"4242","KA150106","473"
"4243","KA010001","473"
"4244","KA070577","473"
"4245","NA030067","473"
"4246","KA070523","473"
"4247","IB020037","473"
"4248","GU020316","473"
"4249","TK130185","472"
"4250","KA040047","472"
"4251","TK040273","472"
"4252","KA160183","472"
"4253","KA080004","472"
"4254","IB010064","472"
"4255","KA170048","472"
"4256","KA070162","472"
"4257","KA110369","472"
"4258","NA060052","472"
"4259","KA160123","472"
"4260","KA120056","472"
"4261","CH040388","472"
"4262","GU010092","472"
"4263","SA090016","472"
"4264","KA160312","472"
"4265","TK080003","472"
"4266","CH020119","472"
"4267","IB040889","472"
"4268","TK040042","472"
"4269","IB100013","472"
"4270","IB040645","472"
"4271","GU030143","472"
"4272","CH040572","472"
"4273","IB080033","472"
"4274","KA070324","472"
"4275","TK130191","472"
"4276","KA100024","472"
"4277","CH040073","472"
"4278","IB070023","472"
"4279","KA080130","472"
"4280","KA070415","472"
"4281","KA010122","472"
"4282","IB040408","472"
"4283","GU050029","472"
"4284","IB010008","472"
"4285","GU030084","471"
"4286","KA110415","471"
"4287","KA110046","471"
"4288","TK130032","471"
"4289","CH040606","471"
"4290","GU020354","471"
"4291","KA100060","471"
"4292","KA150004","471"
"4293","GU030349","471"
"4294","SA020073","471"
"4295","KA130003","471"
"4296","KA010164","471"
"4297","KA010211","471"
"4298","IB040011","471"
"4299","IB040565","471"
"4300","NA060165","471"
"4301","YA010003","471"
"4302","GU030449","471"
"4303","GU030419","471"
"4304","NA060149","471"
"4305","IB010020","471"
"4306","IB040003","471"
